person_id,date,attendance_binary,is_exam_period,month,day_of_week,workload_indicator,rolling_avg_7d,rolling_avg_30d,prev_7d_attendance,prev_30d_attendance,consecutive_absences,z_score_deviation,attendance_trend,attendance_variance_14d,short_long_avg_gap
PAK-08,2025-09-11,1,0,9,3,2.6,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,0.008791,0.13186813186813187,0.009523809523809601
PAK-08,2025-09-12,0,0,9,4,2.9,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,0.017582,0.13186813186813187,0.009523809523809601
PAK-08,2025-09-15,1,0,9,0,3.2,0.7142857142857143,0.8666666666666667,5.0,26.0,1.0,-0.4076403254348553,-0.035165,0.13186813186813187,0.1523809523809524
PAK-08,2025-09-16,1,0,9,1,3.0,0.7142857142857143,0.8666666666666667,5.0,26.0,0.0,-0.4076403254348553,-0.026374,0.13186813186813187,0.1523809523809524
PAK-08,2025-09-17,1,0,9,2,2.7,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,-0.017582,0.13186813186813187,0.009523809523809601
PAK-08,2025-09-18,1,0,9,3,3.0,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,-0.008791,0.13186813186813187,0.009523809523809601
PAK-08,2025-09-19,1,0,9,4,3.0,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,-0.0,0.13186813186813187,0.009523809523809601
PAK-08,2025-09-22,1,0,9,0,5.4,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,0.008791,0.13186813186813187,0.009523809523809601
PAK-08,2025-09-23,1,0,9,1,5.3,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,0.017582,0.13186813186813187,0.009523809523809601
PAK-08,2025-09-24,1,0,9,2,4.7,1.0,0.8666666666666667,7.0,26.0,0.0,0.4076403254348556,0.026374,0.13186813186813187,-0.1333333333333333
PAK-08,2025-09-25,1,0,9,3,5.4,1.0,0.8666666666666667,7.0,26.0,0.0,0.4076403254348556,0.035165,0.13186813186813187,-0.1333333333333333
PAK-08,2025-09-26,1,0,9,4,5.1,1.0,0.8666666666666667,7.0,26.0,0.0,0.4076403254348556,0.010989,0.07142857142857142,-0.1333333333333333
PAK-08,2025-09-29,0,0,9,0,5.6,1.0,0.8666666666666667,7.0,26.0,0.0,0.4076403254348556,0.015385,0.07142857142857142,-0.1333333333333333
PAK-08,2025-09-30,1,0,9,1,5.0,0.8571428571428571,0.8666666666666667,6.0,26.0,1.0,0.0,-0.008791,0.13186813186813187,0.009523809523809601
PAK-08,2025-10-01,1,0,10,2,5.5,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,-0.0,0.13186813186813187,0.009523809523809601
PAK-08,2025-10-02,1,0,10,3,5.4,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,0.008791,0.13186813186813187,0.009523809523809601
PAK-08,2025-10-03,1,0,10,4,6.1,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,-0.015385,0.07142857142857142,0.009523809523809601
PAK-08,2025-10-06,1,0,10,0,7.0,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,-0.010989,0.07142857142857142,0.009523809523809601
PAK-08,2025-10-07,0,0,10,1,7.1,0.8571428571428571,0.9,6.0,27.0,0.0,0.0,-0.006593,0.07142857142857142,0.04285714285714293
PAK-08,2025-10-08,1,0,10,2,6.7,0.7142857142857143,0.8666666666666667,5.0,26.0,1.0,-0.4076403254348553,-0.030769,0.13186813186813187,0.1523809523809524
PAK-08,2025-10-09,1,0,10,3,7.2,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,-0.021978,0.13186813186813187,0.009523809523809601
PAK-08,2025-10-10,1,0,10,4,7.1,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,-0.013187,0.13186813186813187,0.009523809523809601
PAK-08,2025-10-13,1,1,10,0,9.0,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,-0.004396,0.13186813186813187,0.009523809523809601
PAK-08,2025-10-14,1,1,10,1,8.2,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,0.004396,0.13186813186813187,0.009523809523809601
PAK-08,2025-10-15,1,1,10,2,9.2,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,0.013187,0.13186813186813187,0.009523809523809601
PAK-08,2025-10-16,1,1,10,3,9.0,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,0.021978,0.13186813186813187,0.009523809523809601
PAK-08,2025-10-17,1,1,10,4,8.9,1.0,0.8666666666666667,7.0,26.0,0.0,0.4076403254348556,0.030769,0.13186813186813187,-0.1333333333333333
PAK-08,2025-10-20,1,1,10,0,9.0,1.0,0.9,7.0,27.0,0.0,0.4076403254348556,0.006593,0.07142857142857142,-0.09999999999999998
PAK-08,2025-10-21,1,1,10,1,9.1,1.0,0.9,7.0,27.0,0.0,0.4076403254348556,0.010989,0.07142857142857142,-0.09999999999999998
PAK-08,2025-10-22,1,1,10,2,8.7,1.0,0.9,7.0,27.0,0.0,0.4076403254348556,0.015385,0.07142857142857142,-0.09999999999999998
PAK-08,2025-10-23,1,1,10,3,9.1,1.0,0.9,7.0,27.0,0.0,0.4076403254348556,0.01978,0.07142857142857142,-0.09999999999999998
PAK-08,2025-10-24,1,1,10,4,8.9,1.0,0.9,7.0,27.0,0.0,0.4076403254348556,0.024176,0.07142857142857142,-0.09999999999999998
PAK-08,2025-10-27,1,0,10,0,4.3,1.0,0.9333333333333333,7.0,28.0,0.0,0.4076403254348556,0.028571,0.07142857142857142,-0.06666666666666665
PAK-08,2025-10-28,1,0,10,1,3.8,1.0,0.9333333333333333,7.0,28.0,0.0,0.4076403254348556,-0.0,0.0,-0.06666666666666665
PAK-08,2025-10-29,1,0,10,2,3.9,1.0,0.9333333333333333,7.0,28.0,0.0,0.4076403254348556,-0.0,0.0,-0.06666666666666665
PAK-08,2025-10-30,1,0,10,3,3.7,1.0,0.9333333333333333,7.0,28.0,0.0,0.4076403254348556,-0.0,0.0,-0.06666666666666665
PAK-08,2025-10-31,1,0,10,4,3.8,1.0,0.9333333333333333,7.0,28.0,0.0,0.4076403254348556,-0.0,0.0,-0.06666666666666665
PAK-08,2025-11-03,1,0,11,0,4.8,1.0,0.9333333333333333,7.0,28.0,0.0,0.4076403254348556,-0.0,0.0,-0.06666666666666665
PAK-08,2025-11-04,1,0,11,1,5.2,1.0,0.9333333333333333,7.0,28.0,0.0,0.4076403254348556,-0.0,0.0,-0.06666666666666665
PAK-08,2025-11-05,0,0,11,2,5.0,1.0,0.9333333333333333,7.0,28.0,0.0,0.4076403254348556,-0.0,0.0,-0.06666666666666665
PAK-08,2025-11-06,1,0,11,3,4.8,0.8571428571428571,0.9,6.0,27.0,1.0,0.0,-0.028571,0.07142857142857142,0.04285714285714293
PAK-08,2025-11-07,1,0,11,4,4.9,0.8571428571428571,0.9,6.0,27.0,0.0,0.0,-0.024176,0.07142857142857142,0.04285714285714293
PAK-08,2025-11-10,1,0,11,0,4.7,0.8571428571428571,0.9,6.0,27.0,0.0,0.0,-0.01978,0.07142857142857142,0.04285714285714293
PAK-08,2025-11-11,1,0,11,1,5.1,0.8571428571428571,0.9333333333333333,6.0,28.0,0.0,0.0,-0.015385,0.07142857142857142,0.07619047619047625
PAK-08,2025-11-12,1,0,11,2,4.7,0.8571428571428571,0.9333333333333333,6.0,28.0,0.0,0.0,-0.010989,0.07142857142857142,0.07619047619047625
PAK-08,2025-11-13,1,0,11,3,4.6,0.8571428571428571,0.9333333333333333,6.0,28.0,0.0,0.0,-0.006593,0.07142857142857142,0.07619047619047625
PAK-08,2025-11-14,1,0,11,4,5.2,0.8571428571428571,0.9333333333333333,6.0,28.0,0.0,0.0,-0.002198,0.07142857142857142,0.07619047619047625
PAK-08,2025-11-17,1,0,11,0,5.8,1.0,0.9333333333333333,7.0,28.0,0.0,0.4076403254348556,0.002198,0.07142857142857142,-0.06666666666666665
PAK-08,2025-11-18,1,0,11,1,6.0,1.0,0.9333333333333333,7.0,28.0,0.0,0.4076403254348556,0.006593,0.07142857142857142,-0.06666666666666665
PAK-08,2025-11-19,1,0,11,2,5.8,1.0,0.9666666666666667,7.0,29.0,0.0,0.4076403254348556,0.010989,0.07142857142857142,-0.033333333333333326
PAK-08,2025-11-20,1,0,11,3,6.2,1.0,0.9666666666666667,7.0,29.0,0.0,0.4076403254348556,0.015385,0.07142857142857142,-0.033333333333333326
PAK-08,2025-11-21,1,0,11,4,5.6,1.0,0.9666666666666667,7.0,29.0,0.0,0.4076403254348556,0.01978,0.07142857142857142,-0.033333333333333326
PAK-08,2025-11-24,1,0,11,0,6.5,1.0,0.9666666666666667,7.0,29.0,0.0,0.4076403254348556,0.024176,0.07142857142857142,-0.033333333333333326
PAK-08,2025-11-25,1,0,11,1,7.1,1.0,0.9666666666666667,7.0,29.0,0.0,0.4076403254348556,0.028571,0.07142857142857142,-0.033333333333333326
PAK-08,2025-11-26,1,0,11,2,7.1,1.0,0.9666666666666667,7.0,29.0,0.0,0.4076403254348556,-0.0,0.0,-0.033333333333333326
PAK-08,2025-11-27,1,0,11,3,6.4,1.0,0.9666666666666667,7.0,29.0,0.0,0.4076403254348556,-0.0,0.0,-0.033333333333333326
PAK-08,2025-11-28,1,0,11,4,7.1,1.0,0.9666666666666667,7.0,29.0,0.0,0.4076403254348556,-0.0,0.0,-0.033333333333333326
PAK-08,2025-12-01,1,0,12,0,8.3,1.0,0.9666666666666667,7.0,29.0,0.0,0.4076403254348556,-0.0,0.0,-0.033333333333333326
PAK-08,2025-12-02,1,0,12,1,7.8,1.0,0.9666666666666667,7.0,29.0,0.0,0.4076403254348556,-0.0,0.0,-0.033333333333333326
PAK-08,2025-12-03,0,0,12,2,7.5,1.0,0.9666666666666667,7.0,29.0,0.0,0.4076403254348556,-0.0,0.0,-0.033333333333333326
PAK-08,2025-12-04,1,0,12,3,7.7,0.8571428571428571,0.9333333333333333,6.0,28.0,1.0,0.0,-0.028571,0.07142857142857142,0.07619047619047625
PAK-08,2025-12-05,1,0,12,4,7.8,0.8571428571428571,0.9333333333333333,6.0,28.0,0.0,0.0,-0.024176,0.07142857142857142,0.07619047619047625
PAK-08,2025-12-08,1,1,12,0,9.1,0.8571428571428571,0.9333333333333333,6.0,28.0,0.0,0.0,-0.01978,0.07142857142857142,0.07619047619047625
PAK-08,2025-12-09,1,1,12,1,9.1,0.8571428571428571,0.9333333333333333,6.0,28.0,0.0,0.0,-0.015385,0.07142857142857142,0.07619047619047625
PAK-08,2025-12-10,1,1,12,2,8.9,0.8571428571428571,0.9333333333333333,6.0,28.0,0.0,0.0,-0.010989,0.07142857142857142,0.07619047619047625
PAK-08,2025-12-11,1,1,12,3,9.0,0.8571428571428571,0.9333333333333333,6.0,28.0,0.0,0.0,-0.006593,0.07142857142857142,0.07619047619047625
PAK-08,2025-12-12,1,1,12,4,8.5,0.8571428571428571,0.9333333333333333,6.0,28.0,0.0,0.0,-0.002198,0.07142857142857142,0.07619047619047625
PAK-08,2025-12-15,1,1,12,0,9.5,1.0,0.9333333333333333,7.0,28.0,0.0,0.4076403254348556,0.002198,0.07142857142857142,-0.06666666666666665
PAK-08,2025-12-16,1,1,12,1,9.2,1.0,0.9333333333333333,7.0,28.0,0.0,0.4076403254348556,0.006593,0.07142857142857142,-0.06666666666666665
PAK-08,2025-12-17,1,1,12,2,9.3,1.0,0.9333333333333333,7.0,28.0,0.0,0.4076403254348556,0.010989,0.07142857142857142,-0.06666666666666665
PAK-08,2025-12-18,0,1,12,3,9.2,1.0,0.9666666666666667,7.0,29.0,0.0,0.4076403254348556,0.015385,0.07142857142857142,-0.033333333333333326
PAK-08,2025-12-19,1,1,12,4,8.8,0.8571428571428571,0.9333333333333333,6.0,28.0,1.0,0.0,-0.008791,0.13186813186813187,0.07619047619047625
PAK-08,2025-12-22,1,0,12,0,5.0,0.8571428571428571,0.9333333333333333,6.0,28.0,0.0,0.0,-0.0,0.13186813186813187,0.07619047619047625
PAK-08,2025-12-23,1,0,12,1,4.9,0.8571428571428571,0.9333333333333333,6.0,28.0,0.0,0.0,0.008791,0.13186813186813187,0.07619047619047625
PAK-08,2025-12-24,0,0,12,2,4.7,0.8571428571428571,0.9333333333333333,6.0,28.0,0.0,0.0,-0.015385,0.07142857142857142,0.07619047619047625
PAK-08,2025-12-25,1,0,12,3,4.7,0.7142857142857143,0.9,5.0,27.0,1.0,-0.4076403254348553,-0.03956,0.13186813186813187,0.18571428571428572
PAK-08,2025-12-26,1,0,12,4,5.3,0.7142857142857143,0.9,5.0,27.0,0.0,-0.4076403254348553,-0.030769,0.13186813186813187,0.18571428571428572
PAK-08,2025-12-29,1,0,12,0,4.7,0.7142857142857143,0.9,5.0,27.0,0.0,-0.4076403254348553,-0.021978,0.13186813186813187,0.18571428571428572
PAK-08,2025-12-30,1,0,12,1,4.5,0.8571428571428571,0.9,6.0,27.0,0.0,0.0,-0.013187,0.13186813186813187,0.04285714285714293
PAK-08,2025-12-31,1,0,12,2,5.5,0.8571428571428571,0.9,6.0,27.0,0.0,0.0,-0.004396,0.13186813186813187,0.04285714285714293
PAK-08,2026-01-01,1,0,1,3,3.1,0.8571428571428571,0.9,6.0,27.0,0.0,0.0,0.004396,0.13186813186813187,0.04285714285714293
PAK-08,2026-01-02,1,0,1,4,3.2,0.8571428571428571,0.9,6.0,27.0,0.0,0.0,0.013187,0.13186813186813187,0.04285714285714293
PAK-08,2026-01-05,1,0,1,0,2.8,1.0,0.9,7.0,27.0,0.0,0.4076403254348556,0.021978,0.13186813186813187,-0.09999999999999998
PAK-08,2026-01-06,1,0,1,1,3.0,1.0,0.9,7.0,27.0,0.0,0.4076403254348556,0.030769,0.13186813186813187,-0.09999999999999998
PAK-08,2026-01-07,1,0,1,2,3.0,1.0,0.9,7.0,27.0,0.0,0.4076403254348556,0.03956,0.13186813186813187,-0.09999999999999998
PAK-08,2026-01-08,1,0,1,3,2.8,1.0,0.9,7.0,27.0,0.0,0.4076403254348556,0.015385,0.07142857142857142,-0.09999999999999998
PAK-08,2026-01-09,1,0,1,4,3.3,1.0,0.9,7.0,27.0,0.0,0.4076403254348556,0.01978,0.07142857142857142,-0.09999999999999998
PAK-08,2026-01-12,1,0,1,0,2.7,1.0,0.9,7.0,27.0,0.0,0.4076403254348556,0.024176,0.07142857142857142,-0.09999999999999998
PAK-08,2026-01-13,0,0,1,1,3.0,1.0,0.9,7.0,27.0,0.0,0.4076403254348556,0.028571,0.07142857142857142,-0.09999999999999998
PAK-08,2026-01-14,1,0,1,2,3.0,0.8571428571428571,0.8666666666666667,6.0,26.0,1.0,0.0,-0.028571,0.07142857142857142,0.009523809523809601
PAK-08,2026-01-15,1,0,1,3,2.8,0.8571428571428571,0.9,6.0,27.0,0.0,0.0,-0.024176,0.07142857142857142,0.04285714285714293
PAK-08,2026-01-16,1,0,1,4,2.7,0.8571428571428571,0.9,6.0,27.0,0.0,0.0,-0.01978,0.07142857142857142,0.04285714285714293
PAK-08,2026-01-19,0,0,1,0,2.9,0.8571428571428571,0.9,6.0,27.0,0.0,0.0,-0.015385,0.07142857142857142,0.04285714285714293
PAK-08,2026-01-20,1,0,1,1,2.5,0.7142857142857143,0.8666666666666667,5.0,26.0,1.0,-0.4076403254348553,-0.03956,0.13186813186813187,0.1523809523809524
PAK-08,2026-01-21,1,0,1,2,2.7,0.7142857142857143,0.8666666666666667,5.0,26.0,0.0,-0.4076403254348553,-0.030769,0.13186813186813187,0.1523809523809524
PAK-08,2026-01-22,1,0,1,3,3.1,0.7142857142857143,0.8666666666666667,5.0,26.0,0.0,-0.4076403254348553,-0.021978,0.13186813186813187,0.1523809523809524
PAK-08,2026-01-23,1,0,1,4,2.9,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,-0.013187,0.13186813186813187,0.009523809523809601
PAK-08,2026-01-26,1,0,1,0,3.1,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,-0.004396,0.13186813186813187,0.009523809523809601
PAK-08,2026-01-27,1,0,1,1,3.7,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,0.004396,0.13186813186813187,0.009523809523809601
PAK-08,2026-01-28,1,0,1,2,2.6,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,0.013187,0.13186813186813187,0.009523809523809601
PAK-08,2026-01-29,0,0,1,3,3.0,1.0,0.8666666666666667,7.0,26.0,0.0,0.4076403254348556,0.021978,0.13186813186813187,-0.1333333333333333
PAK-08,2026-01-30,1,0,1,4,2.8,0.8571428571428571,0.8666666666666667,6.0,26.0,1.0,0.0,0.002198,0.18131868131868137,0.009523809523809601
PAK-08,2026-02-02,1,0,2,0,4.2,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,0.015385,0.18131868131868137,0.009523809523809601
PAK-08,2026-02-03,1,0,2,1,4.2,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,-0.004396,0.13186813186813187,0.009523809523809601
PAK-08,2026-02-04,1,0,2,2,4.4,0.8571428571428571,0.8666666666666667,6.0,26.0,0.0,0.0,0.004396,0.13186813186813187,0.009523809523809601
PAK-08,2026-02-05,1,0,2,3,4.0,0.8571428571428571,0.9,6.0,27.0,0.0,0.0,0.013187,0.13186813186813187,0.04285714285714293
PAK-08,2026-02-06,1,0,2,4,4.2,0.8571428571428571,0.9,6.0,27.0,0.0,0.0,0.021978,0.13186813186813187,0.04285714285714293
PAK-08,2026-02-09,1,0,2,0,3.8,0.8571428571428571,0.9,6.0,27.0,0.0,0.0,-0.002198,0.07142857142857142,0.04285714285714293
PAK-08,2026-02-10,0,0,2,1,3.7,1.0,0.9,7.0,27.0,0.0,0.4076403254348556,0.002198,0.07142857142857142,-0.09999999999999998
PAK-08,2026-02-11,0,0,2,2,3.6,0.8571428571428571,0.8666666666666667,6.0,26.0,1.0,0.0,-0.021978,0.13186813186813187,0.009523809523809601
PAK-08,2026-02-12,1,0,2,3,4.3,0.7142857142857143,0.8333333333333334,5.0,25.0,2.0,-0.4076403254348553,-0.041758,0.18131868131868137,0.11904761904761907
PAK-08,2026-02-13,1,0,2,4,3.7,0.7142857142857143,0.8333333333333334,5.0,25.0,0.0,-0.4076403254348553,-0.028571,0.18131868131868137,0.11904761904761907
PAK-08,2026-02-16,0,0,2,0,4.8,0.7142857142857143,0.8333333333333334,5.0,25.0,0.0,-0.4076403254348553,-0.015385,0.18131868131868137,0.11904761904761907
PAK-08,2026-02-17,1,0,2,1,4.2,0.5714285714285714,0.8,4.0,24.0,1.0,-0.8152806508697109,-0.030769,0.21978021978021986,0.22857142857142865
PAK-08,2026-02-18,0,0,2,2,5.0,0.5714285714285714,0.8,4.0,24.0,0.0,-0.8152806508697109,-0.013187,0.21978021978021986,0.22857142857142865
PAK-08,2026-02-19,1,0,2,3,5.4,0.42857142857142855,0.7666666666666667,3.0,23.0,1.0,-1.2229209763045663,-0.057143,0.21978021978021986,0.33809523809523817
PAK-08,2026-02-20,1,0,2,4,5.1,0.5714285714285714,0.7666666666666667,4.0,23.0,0.0,-0.8152806508697109,-0.03956,0.21978021978021986,0.19523809523809532
PAK-08,2026-02-23,1,0,2,0,6.0,0.7142857142857143,0.7666666666666667,5.0,23.0,0.0,-0.4076403254348553,-0.021978,0.21978021978021986,0.05238095238095242
PAK-08,2026-02-24,1,0,2,1,6.3,0.7142857142857143,0.7666666666666667,5.0,23.0,0.0,-0.4076403254348553,-0.004396,0.21978021978021986,0.05238095238095242
PAK-08,2026-02-25,1,0,2,2,6.3,0.7142857142857143,0.8,5.0,24.0,0.0,-0.4076403254348553,0.013187,0.21978021978021986,0.08571428571428574
PAK-08,2026-02-26,1,0,2,3,5.9,0.8571428571428571,0.8,6.0,24.0,0.0,0.0,0.030769,0.21978021978021986,-0.05714285714285705
PAK-08,2026-02-27,1,0,2,4,5.6,0.8571428571428571,0.8,6.0,24.0,0.0,0.0,0.048352,0.21978021978021986,-0.05714285714285705
PAK-08,2026-03-02,1,0,3,0,7.1,1.0,0.8,7.0,24.0,0.0,0.4076403254348556,0.065934,0.21978021978021986,-0.19999999999999996
PAK-08,2026-03-03,1,0,3,1,6.5,1.0,0.8333333333333334,7.0,25.0,0.0,0.4076403254348556,0.050549,0.18131868131868137,-0.16666666666666663
PAK-08,2026-03-04,0,0,3,2,7.1,1.0,0.8333333333333334,7.0,25.0,0.0,0.4076403254348556,0.030769,0.13186813186813187,-0.16666666666666663
PAK-08,2026-03-05,1,0,3,3,6.9,0.8571428571428571,0.8,6.0,24.0,1.0,0.0,0.010989,0.18131868131868137,-0.05714285714285705
PAK-08,2026-03-06,1,0,3,4,7.6,0.8571428571428571,0.8,6.0,24.0,0.0,0.0,0.024176,0.18131868131868137,-0.05714285714285705
PAK-08,2026-03-09,1,1,3,0,9.0,0.8571428571428571,0.8,6.0,24.0,0.0,0.0,0.004396,0.13186813186813187,-0.05714285714285705
PAK-08,2026-03-10,1,1,3,1,9.3,0.8571428571428571,0.8,6.0,24.0,0.0,0.0,0.013187,0.13186813186813187,-0.05714285714285705
PAK-08,2026-03-11,0,1,3,2,8.7,0.8571428571428571,0.8,6.0,24.0,0.0,0.0,-0.010989,0.07142857142857142,-0.05714285714285705
PAK-08,2026-03-12,1,1,3,3,9.0,0.7142857142857143,0.7666666666666667,5.0,23.0,1.0,-0.4076403254348553,-0.035165,0.13186813186813187,0.05238095238095242
PAK-08,2026-03-13,1,1,3,4,8.8,0.7142857142857143,0.8,5.0,24.0,0.0,-0.4076403254348553,-0.026374,0.13186813186813187,0.08571428571428574
PAK-08,2026-03-16,1,1,3,0,9.4,0.8571428571428571,0.8,6.0,24.0,0.0,0.0,-0.017582,0.13186813186813187,-0.05714285714285705
PAK-08,2026-03-17,1,1,3,1,9.1,0.8571428571428571,0.8,6.0,24.0,0.0,0.0,-0.008791,0.13186813186813187,-0.05714285714285705
PAK-08,2026-03-18,1,1,3,2,9.2,0.8571428571428571,0.8,6.0,24.0,0.0,0.0,-0.0,0.13186813186813187,-0.05714285714285705
PAK-08,2026-03-19,0,1,3,3,8.9,0.8571428571428571,0.8,6.0,24.0,0.0,0.0,0.008791,0.13186813186813187,-0.05714285714285705
PAK-08,2026-03-20,1,1,3,4,8.9,0.7142857142857143,0.7666666666666667,5.0,23.0,1.0,-0.4076403254348553,-0.010989,0.18131868131868137,0.05238095238095242
PAK-08,2026-03-23,1,0,3,0,3.4,0.8571428571428571,0.7666666666666667,6.0,23.0,0.0,0.0,0.002198,0.18131868131868137,-0.09047619047619038
PAK-08,2026-03-24,1,0,3,1,4.2,0.8571428571428571,0.7666666666666667,6.0,23.0,0.0,0.0,0.015385,0.18131868131868137,-0.09047619047619038
PAK-08,2026-03-25,1,0,3,2,4.1,0.8571428571428571,0.8,6.0,24.0,0.0,0.0,-0.004396,0.13186813186813187,-0.05714285714285705
PAK-08,2026-03-26,1,0,3,3,3.8,0.8571428571428571,0.8333333333333334,6.0,25.0,0.0,0.0,0.004396,0.13186813186813187,-0.023809523809523725
PAK-08,2026-03-27,1,0,3,4,4.1,0.8571428571428571,0.8333333333333334,6.0,25.0,0.0,0.0,0.013187,0.13186813186813187,-0.023809523809523725
PAK-08,2026-03-30,1,0,3,0,4.7,0.8571428571428571,0.8333333333333334,6.0,25.0,0.0,0.0,0.021978,0.13186813186813187,-0.023809523809523725
PAK-08,2026-03-31,1,0,3,1,4.4,1.0,0.8666666666666667,7.0,26.0,0.0,0.4076403254348556,0.030769,0.13186813186813187,-0.1333333333333333
PAK-08,2026-04-01,1,0,4,2,3.9,1.0,0.8666666666666667,7.0,26.0,0.0,0.4076403254348556,0.006593,0.07142857142857142,-0.1333333333333333
PAK-08,2026-04-02,1,0,4,3,4.2,1.0,0.9,7.0,27.0,0.0,0.4076403254348556,0.010989,0.07142857142857142,-0.09999999999999998
PAK-08,2026-04-03,1,0,4,4,4.0,1.0,0.9,7.0,27.0,0.0,0.4076403254348556,0.015385,0.07142857142857142,-0.09999999999999998
PAK-08,2026-04-06,1,0,4,0,4.4,1.0,0.9,7.0,27.0,0.0,0.4076403254348556,0.01978,0.07142857142857142,-0.09999999999999998
PAK-08,2026-04-07,1,0,4,1,4.1,1.0,0.9,7.0,27.0,0.0,0.4076403254348556,0.024176,0.07142857142857142,-0.09999999999999998
PAK-08,2026-04-08,1,0,4,2,4.4,1.0,0.9,7.0,27.0,0.0,0.4076403254348556,0.028571,0.07142857142857142,-0.09999999999999998
PAK-08,2026-04-09,1,0,4,3,4.0,1.0,0.9,7.0,27.0,0.0,0.4076403254348556,-0.0,0.0,-0.09999999999999998
PAK-08,2026-04-10,1,0,4,4,3.8,1.0,0.9,7.0,27.0,0.0,0.4076403254348556,-0.0,0.0,-0.09999999999999998
PAK-08,2026-04-13,1,0,4,0,4.7,1.0,0.9,7.0,27.0,0.0,0.4076403254348556,-0.0,0.0,-0.09999999999999998
PAK-08,2026-04-14,1,0,4,1,4.4,1.0,0.9,7.0,27.0,0.0,0.4076403254348556,-0.0,0.0,-0.09999999999999998
PAK-08,2026-04-15,1,0,4,2,4.0,1.0,0.9,7.0,27.0,0.0,0.4076403254348556,-0.0,0.0,-0.09999999999999998
PAK-09,2025-01-02,1,0,1,3,3.5,1.0,1.0,1.0,1.0,0.0,0.7442460052980575,0.0,0.0,0.0
PAK-09,2025-01-03,0,0,1,4,3.2,1.0,1.0,2.0,2.0,0.0,0.7442460052980575,0.0,0.0,0.0
PAK-09,2025-01-06,1,0,1,0,3.0,0.6666666666666666,0.6666666666666666,2.0,2.0,1.0,0.049616400353203666,-0.5,0.33333333333333337,0.0
PAK-09,2025-01-07,0,0,1,1,3.2,0.75,0.75,3.0,3.0,0.0,0.22327380158941718,-0.1,0.25,0.0
PAK-09,2025-01-08,1,0,1,2,3.1,0.6,0.6,3.0,3.0,1.0,-0.08930952063576705,-0.2,0.3,0.0
PAK-09,2025-01-09,0,0,1,3,2.5,0.6666666666666666,0.6666666666666666,4.0,4.0,0.0,0.049616400353203666,-0.057143,0.26666666666666666,0.0
PAK-09,2025-01-10,0,0,1,4,2.8,0.5714285714285714,0.5714285714285714,4.0,4.0,1.0,-0.1488492010596117,-0.107143,0.2857142857142857,0.0
PAK-09,2025-01-13,0,0,1,0,2.9,0.42857142857142855,0.5,3.0,4.0,2.0,-0.4465476031788347,-0.119048,0.2857142857142857,0.07142857142857145
PAK-09,2025-01-14,0,0,1,1,2.9,0.2857142857142857,0.4444444444444444,2.0,4.0,3.0,-0.7442460052980577,-0.116667,0.2777777777777778,0.15873015873015872
PAK-09,2025-01-15,0,0,1,2,3.3,0.2857142857142857,0.4,2.0,4.0,4.0,-0.7442460052980577,-0.109091,0.26666666666666666,0.11428571428571432
PAK-09,2025-01-16,0,0,1,3,3.1,0.14285714285714285,0.36363636363636365,1.0,4.0,5.0,-1.0419444074172806,-0.1,0.2545454545454545,0.2207792207792208
PAK-09,2025-01-17,1,0,1,4,3.3,0.14285714285714285,0.3333333333333333,1.0,4.0,6.0,-1.0419444074172806,-0.090909,0.2424242424242424,0.19047619047619047
PAK-09,2025-01-20,1,0,1,0,3.1,0.14285714285714285,0.38461538461538464,1.0,5.0,0.0,-1.0419444074172806,-0.049451,0.2564102564102564,0.2417582417582418
PAK-09,2025-01-21,0,0,1,1,3.3,0.2857142857142857,0.42857142857142855,2.0,6.0,0.0,-0.7442460052980577,-0.021978,0.26373626373626374,0.14285714285714285
PAK-09,2025-01-22,0,0,1,2,3.1,0.2857142857142857,0.4,2.0,6.0,1.0,-0.7442460052980577,-0.015385,0.24725274725274723,0.11428571428571432
